Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Camboya,KHM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.996395281,5.478447496,2.934316093,2.941625095,3.855688614,1.223931955,3.019139751,2.912635574,2.459085154,1.942575008,2.940295143,2.920734776
Kiribati,KIR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-3.899550407,1.497409799,-3.045862928,-1.488059085,2.103985209,0.572015744,1.917310902,0.355520889,0.564030491,-1.813079953,,
Saint Kitts y Nevis,KNA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.85087865,5.835165196,0.816089282,1.10698554,0.247865392,-2.30187563,-0.687037123,0.694916712,-1.037122141,-0.329562064,-1.167245018,1.19568887
"Corea, República de",KOR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333
Kuwait,KWT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.496402878,4.839403499,3.255146003,2.682296841,2.908926729,3.271701661,3.198397767,2.171832985,0.543133148,1.091848027,2.101729548,3.423629476
América Latina y el Caribe (excluido altos ingresos),LAC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.859509098,5.128923767,4.111509811,2.767896661,3.4381666,3.129002745,2.724612233,3.279556947,2.782189496,2.174084133,2.002412058,4.271663815
República Democrática Popular Lao,LAO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596912276,0.825478608,2.040392669,3.322558813,5.10407263,3.755620367
Líbano,LBN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.983479419,4.971485717,6.581474477,4.821019563,1.854604213,-3.749145248,-0.783359624,4.321352183,6.076989079,3.005389494,84.86433305,154.756096
Liberia,LBR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.289927969,8.488167518,6.831787034,7.577306817,9.861112856,7.748696876,8.834248683,12.41963239,23.5635149,,,
Libia,LBY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.799895001,15.51848153,6.059803922,2.605818027,,,,,,,,
Santa Lucía,LCA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.250344092,2.769407941,4.177635871,1.46856511,3.516955514,-0.983600953,-3.078217657,0.104262079,1.935618932,0.539087559,-1.755808335,2.410703122
América Latina y el Caribe,LCN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.522833036,5.042434265,3.898495879,2.606252636,3.397679263,2.125101679,1.689327289,2.312249,2.379517334,2.371678594,1.380426473,4.261051274
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.982545216,7.065450752,6.441212809,5.643038834,4.525407194,4.377126651,5.432710958,4.965517588,3.477966669,3.094173989,4.721120567,5.545654308
Países de ingreso bajo,LIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.049680759,7.622822628,6.831787034,5.76277967,4.525407194,5.410004196,6.035758582,8.156863234,4.092978193,2.86909425,5.931276366,7.88744302
Liechtenstein,LIE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Sri Lanka,LKA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.217648893,6.716768436,7.542913732,6.908450348,3.179002282,3.768367831,3.958888466,7.704137679,2.135037737,3.528393582,6.153945084,7.014780712
Países de ingreso mediano bajo,LMC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.69889065,6.107427146,5.196186155,5.161898986,4.78942509,3.503035457,3.205224346,3.627096107,3.938826467,3.017988072,3.46841178,4.482234887
Ingreso mediano y bajo,LMY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.156727227,5.954441258,5.010187731,4.614747585,3.561794364,3.15783118,2.821707847,3.602477413,3.207200124,2.705597298,2.951922532,4.260207725
Lesotho,LSO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.461525866,5.036630521,6.051436621,4.865118995,5.37028961,3.218445137,6.596504907,4.447699374,4.751803016,5.187083592,4.978096763,6.04774592
avanzada del dividendo demográfico,LTE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.297779613,4.370735599,3.316055667,2.682296841,2.044614815,1.557907113,0.977675135,2.177275727,2.474463471,2.161762581,1.940319966,3.495145631
Lituania,LTU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.319213621,4.130275626,3.089982771,1.047479371,0.103758009,-0.884097406,0.905525075,3.722888623,2.697927792,2.33450938,1.19989445,4.683544209
Luxemburgo,LUX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.273679116,3.410683411,2.662841655,1.734039635,0.628543985,0.474743161,0.290833333,1.730799591,1.528195243,1.743320757,0.819957302,2.526920091
Letonia,LVA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-1.08463595,4.370735599,2.257789244,-0.029454778,0.620490637,0.174242244,0.140633335,2.930363124,2.534454242,2.811409201,0.219064905,3.275829374
"Región Administrativa Especial de Macao, China",MAC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.809472421,5.806246167,6.107389283,5.500577792,6.048234521,4.56056338,2.368957497,1.228124041,3.004462932,2.751930811,0.811410511,
Isla de San Martín (parte francesa),MAF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Marruecos,MAR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884
Mónaco,MCO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
República de Moldova,MDA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129
Madagascar,MDG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,9.247321736,9.482540486,5.713844342,5.826429445,6.080408111,7.404191742,6.035758582,8.609050754,8.594229589,5.610514415,4.201793122,
Maldivas,MDV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.149885368,11.27341461,10.88469566,3.805630009,2.120001757,0.953206659,0.502509414,2.817473382,-0.133373386,0.220029731,-1.369774256,0.543149689
Oriente Medio y Norte de África,MEA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.749157276,4.524211505,3.731209508,2.964004999,2.346268657,1.494759286,1.852075752,1.491939455,1.945793046,1.048834037,0.672256809,2.304465657
México,MEX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.156727227,3.407378246,4.111509811,3.806390697,4.018616081,2.72064065,2.821707847,6.04145724,4.899350154,3.635961421,3.396834156,5.689208477
Islas Marshall,MHL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
 Ingreso mediano,MIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.043062588,5.686319596,4.51541624,3.967746218,3.525662038,2.891336173,2.464588564,3.323894476,3.123630622,2.610571828,2.547434646,4.089931178
Macedonia del Norte,MKD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.50997522,3.904754221,3.316055667,2.785000567,-0.281705033,-0.299920476,-0.239290788,1.351618897,1.458312985,0.766439573,1.200073489,3.230749121
Malí,MLI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.108926907,2.955643952,5.323128471,-0.606736356,0.883814547,1.450690576,-1.799647071,1.759857429,0.299546507,-1.658266948,0.43808894,3.925602831
Malta,MLT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.515635136,2.962985282,2.375820578,1.180284364,0.310306472,1.100548264,0.642702772,1.364354482,1.157823625,1.642060018,0.638544957,1.497892179
Myanmar,MMR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.718381959,5.021460146,1.467583227,5.643038834,4.953299185,9.454171895,6.928825258,4.572536553,6.872328657,8.825066968,,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.950078759,4.971485717,6.089096416,4.037629336,2.89947905,1.494759286,2.186861615,3.822623329,4.366150645,2.478578852,2.096269389,5.626046997
Montenegro,MNE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.410801984
Mongolia,MNG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.726872247,0.742300726,4.310762541,6.812435942,7.304815975,3.693169228,7.098564181
Mariana,MNP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Mozambique,MOZ,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,12.42554217,11.16660561,2.60245457,4.261352509,2.559748758,3.550759674,17.41804182,15.11320739,3.9113344,2.781106312,3.141691294,
Mauritania,MRT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.283540874,5.686319596,4.902427272,4.129101738,3.534368561,3.237703083,1.48600677,2.275034573,3.048914829,2.300092621,2.385694885,
Mauricio,MUS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.932363014,6.522492549,3.852160333,3.543295739,3.21769192,1.286549708,0.977675135,3.666997027,3.216053831,0.40565519,2.580800772,4.028528882
Malawi,MWI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.411590929,7.622822628,21.271265,27.28333333,23.79206495,21.86734755,21.71111321,11.54339392,12.42017811,9.370836056,8.625514697,
Malasia,MYS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.622852356,3.174470922,1.663571025,2.105012312,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415
América del Norte,NAC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.708457492,3.034488329,1.792507748,1.201562277,1.764429442,0.621934248,1.345171376,1.863497066,2.355404485,1.88073955,0.975292014,4.046526024
Namibia,NAM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.874919876,5.005595181,6.721997773,5.600925023,5.350169669,3.394015384,6.728582346,6.145799811,4.291591053,3.722394144,2.209382369,3.616905301
Nueva Caledonia,NCL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,2.428996938,1.749672346,1.27761319,0.178851061,0.570508141,0.578317436,,,,,
Níger,NER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.804073081,2.94238514,0.45508982,2.29723115,-0.93028726,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028
Nigeria,NGA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,13.72020184,10.84002754,12.21778174,8.475827285,8.062485824,9.009387183,15.67534055,16.52353998,12.09473155,11.39679497,13.24602343,16.95284572
Nicaragua,NIC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,4.928413969
Países Bajos,NLD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.275305696,2.341070178,2.455547653,2.506898527,0.97603508,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088
Noruega,NOR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,3.483880553
Nepal,NPL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,9.326504107,9.227075461,9.459809804,9.040163119,8.364154697,7.868908956,8.79034332,3.627096107,4.061163388,5.568685478,5.052366553,4.087910459
Nauru,NRU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,0.3003003,-0.124750499,,,,,,,,,
Nueva Zelandia,NZL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.30202386,4.027906674,1.059913184,1.134422664,1.227507506,0.292704628,0.646240284,1.850787675,1.598297038,1.619631902,1.7145617,3.941120608
Miembros OCDE,OED,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.807352306,3.374297594,2.529455209,1.451565264,0.624517311,0.338705695,0.443258966,1.822643361,1.932468123,1.740712679,0.732851645,2.815288544
Omán,OMN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.256579591,4.042188671,2.947734953,1.045528388,1.022343145,0.065290133,1.109208058,1.597160603,0.881302104,0.133795057,-0.903874872,1.546637056
Otros Estados pequeos,OSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.163401412,4.800635942,4.039323561,3.260994569,2.120001757,1.548691582,1.503120559,2.380235991,2.647070733,1.642060018,1.833883503,3.031496986
Pakistán,PAK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561
Panamá,PAN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373
Perú,PER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815
Filipinas,PHL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221
Palau,PLW,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.442190174,4.674698795,3.614180479,3.354810042,4.191745486,0.949040644,-1.042305334,1.417988197,2.109704641,0.267379679,0.218181818,2.660861151
Papua Nueva Guinea,PNG,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781,6.673728814,5.42204568,4.374489215,3.928672909,4.871673986,4.48359014
Polonia,POL,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047
previa al dividendo demográfico,PRE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.976552885,6.429396811,6.441212809,4.631616197,3.304523084,3.394231378,4.664662358,4.975951506,2.96760366,2.377587328,3.542356689,6.041864891
Puerto Rico,PRI,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
"Corea, República Popular Democrática de",PRK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Portugal,PRT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624,0.607397075,1.368614116,0.993715683,0.33817841,-0.01243833,1.265657191
Paraguay,PRY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101
Ribera Occidental y Gaza,PSE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028
Estados pequeos de las Islas del Pacfico,PSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.102442434,4.878646417,2.049018835,1.605630546,1.451424524,0.648242939,1.073393889,1.583942486,2.896219323,1.359307405,0.218181818,
posterior al dividendo demográfico,PST,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.996212367,3.329853234,2.485675622,1.408581092,0.906797949,0.368046842,0.607397075,1.730799591,1.73860862,1.619631902,0.632267332,2.508352215
Polinesia Francesa,PYF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Qatar,QAT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657
Rumania,ROU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,5.052328761
Federación de Rusia,RUS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505,7.04244763,3.683329444,2.878297236,4.470366608,3.381659372,6.69445892
Rwanda,RWA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842,7.17434302,8.279536723,-0.31121016,3.34787655,9.850399023,-0.391346748
Asia meridional,SAS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891,4.171390211,4.520228675,3.331395164,3.628949659,5.691074747,5.545654308
Arabia Saudita,SAU,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222,2.068840361,-0.83819458,2.45814158,-2.093333333,3.44545826,3.063289889
Sudán,SDN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,12.97766639,18.09661712,35.55905741,36.52234491,36.90664279,16.90957061,17.75025383,32.3516261,63.29250735,50.9940515,150.3227239,382.8159983
Senegal,SEN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.228681197,3.403228298,1.418228712,0.710245487,-1.090255074,0.135211934,0.837284943,1.318153148,0.460985642,1.758565176,2.547434646,
Singapur,SGP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167,-0.53226874,0.57626031,0.438620118,0.565260569,-0.181916667,2.30485959
Islas Salomón,SLB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,-0.574469286,0.512485626,0.48868676,3.46147485,1.63485544,2.963549921,-0.115437894
Sierra Leona,SLE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.193536131,6.788194444,6.588359616,5.51827137,4.645462047,6.693679279,10.88328586,18.2198092,16.03278985,14.80305857,13.4469773,11.87270069
El Salvador,SLV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487,0.604049087,1.012354033,1.090330006,0.075324135,-0.371590212,3.466925853
San Marino,SMR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.585418156,2.899795843,2.827332242,1.604392981,1.112963034,0.145686073,0.57394802,1.045976835,,,,
Somalia,SOM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Serbia,SRB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822,1.122313974,3.131062486,1.959840763,1.849229845,1.575532901,4.085102853
África al sur del Sahara (excluido altos ingresos),SSA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.089729895,5.686319596,6.575899708,4.902714419,4.403802717,3.472387529,5.439234871,5.318716052,4.274621986,2.781106312,3.542356689,5.329709049
Sudán del Sur,SSD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.169621803,46.85217572,45.52589784,-0.058090978,1.674299063,52.76633042,379.9995856,187.8516303,83.50152949,87.24136415,29.67584355,10.51671583
África al sur del Sahara,SSF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.03314139,5.366210929,6.582129662,4.883916707,4.402253092,3.550759674,5.432710958,5.25148135,4.092978193,2.77698537,3.794422749,5.329709049
Pequeños Estados,SST,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.282026862,4.800635942,3.656620483,2.064664361,1.769503221,0.968993459,1.281928131,1.880384402,2.29424307,1.46798976,0.615892758,2.410801984
Santo Tomé y Príncipe,STP,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,13.34005235,14.32716676,10.63793534,8.105832709,6.99849944,5.250170864,5.432710958,5.695088786,7.857064313,,,
Suriname,SUR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.941082216,17.71177964,5.006863194,1.923436041,3.383412727,6.893903592,55.41238798,21.99694302,,,34.89294916,59.11170965
República Eslovaca,SVK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777,-0.520010196,1.311945882,2.514037129,2.664561334,1.936941267,3.149606299
Eslovenia,SVN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286,-0.054999542,1.429107433,1.73860862,1.630522608,-0.054856816,1.917065061
Suecia,SWE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745,0.984269245,1.794499047,1.953535301,1.784150974,0.497367319,2.163197364
Eswatini,SWZ,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937,7.847274591,6.221375289,4.815061675,2.598016203,,
Sint Maarten (Dutch part),SXM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165,0.111682656,2.19201011,,,,
Seychelles,SYC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-2.404638751,2.559267722,7.110370623,4.338938483,1.385834546,4.041944107,-1.015481917,2.856795756,3.702918391,2.074764365,8.276858114,
República Árabe Siria,SYR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.397413832,4.753163889,36.70229534,,,,,,,,,
Islas Turcas y Caicos,TCA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Chad,TCD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,4.464144372,-0.77284437
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.611962344,5.159004977,3.026963911,2.927583516,3.370406974,1.086486299,1.757111589,2.88291165,2.828715785,1.857838416,2.393162393,2.477102415
Europa y Asia central (BIRF y la AIF),TEC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.142553602,7.650008079,3.334922677,2.785000567,2.082447939,3.731691193,0.388838297,2.755649238,2.565728801,2.643281927,2.681782603,5.053677904
Togo,TGO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.445945174,3.563514729,2.577181741,1.825394759,0.190875076,2.58390527,1.285246608,-0.980289496,0.928170504,0.685897591,1.827540385,
Tailandia,THA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.247588424,3.808790581,3.014899503,2.184886185,1.895141819,-0.900424963,0.188149704,0.665631893,1.063897542,0.706728601,-0.845937147,1.230395413
Tayikistán,TJK,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.445314408,12.43154904,5.83116601,5.009646453,6.104427651,5.714559496,6.004580823,,,,,
Turkmenistán,TKM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.796443338,5.462845929,4.144572841,3.287143679,3.477561057,3.143416962,2.77316004,2.822758055,2.298102363,2.091638622,1.767515924,4.266357545
Timor-Leste,TLS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.765976802,13.49984024,11.80030967,10.98723442,0.848838206,0.646148614,-1.469842879,0.52297668,2.29424307,0.95881274,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.966779089,5.020099832,6.335285446,4.821019563,2.908202985,1.557907113,2.738412087,4.321352183,4.462311085,3.005389494,2.415130941,5.706350208
Tonga,TON,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.534912392,6.27075303,1.147538537,0.775629322,2.510876333,-1.05399832,2.578155152,7.517062836,5.03209692,1.179543348,-0.349737697,
Asia meridional (BIRF y la AIF),TSA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891,4.171390211,4.520228675,3.331395164,3.628949659,5.691074747,5.545654308
África al sur del Sahara (BIRF y la AIF),TSS,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.03314139,5.366210929,6.582129662,4.883916707,4.402253092,3.550759674,5.432710958,5.25148135,4.092978193,2.77698537,3.794422749,5.329709049
Trinidad y Tobago,TTO,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,10.54920032,5.107132893,9.260281371,5.199817405,5.684418146,4.661215981,3.070667425,1.880384402,1.018569302,1.00054293,0.598986331,
Túnez,TUN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208
Turquía,TUR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.566444206,6.471879671,8.891569965,7.493090305,8.854572714,7.670853648,7.775134153,11.14431108,16.3324639,15.17682157,12.27895745,19.59649269
Tuvalu,TUV,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,0.500580743,,,,,,,,,,
Tanzanía,TZA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,5.58816953,5.174766293,5.318716052,3.494458489,3.46428058,3.290290628,
